ID,Student_ID,Subject_Name,Year,Term,Score,Grade
PERF3767,STD050,Mathematics,SS2,Second Term,53,C6
PERF3768,STD050,Mathematics,SS2,Third Term,49,D7
PERF3769,STD050,Mathematics,SS3,First Term,80,A1
PERF3770,STD050,Mathematics,SS3,Second Term,87,A1
PERF3771,STD050,Mathematics,SS3,Third Term,43,E8
PERF3772,STD050,Civic Education,SS1,First Term,23,F9
PERF3773,STD050,Civic Education,SS1,Second Term,87,A1
PERF3774,STD050,Civic Education,SS1,Third Term,15,F9
PERF3775,STD050,Civic Education,SS2,First Term,34,F9
PERF3776,STD050,Civic Education,SS2,Second Term,49,D7
PERF3777,STD050,Civic Education,SS2,Third Term,34,F9
PERF3778,STD050,Civic Education,SS3,First Term,85,A1
PERF3779,STD050,Civic Education,SS3,Second Term,24,F9
PERF3780,STD050,Civic Education,SS3,Third Term,47,D7
PERF3781,STD050,Physics,SS1,First Term,93,A1
PERF3782,STD050,Physics,SS1,Second Term,53,C6
PERF3783,STD050,Physics,SS1,Third Term,51,C6
PERF3784,STD050,Physics,SS2,First Term,75,A1
PERF3785,STD050,Physics,SS2,Second Term,35,F9
PERF3786,STD050,Physics,SS2,Third Term,81,A1
PERF3787,STD050,Physics,SS3,First Term,48,D7
PERF3788,STD050,Physics,SS3,Second Term,88,A1
PERF3789,STD050,Physics,SS3,Third Term,88,A1
PERF3790,STD050,Technical Drawing,SS1,First Term,88,A1
PERF3791,STD050,Technical Drawing,SS1,Second Term,74,B2
PERF3792,STD050,Technical Drawing,SS1,Third Term,16,F9
PERF3793,STD050,Technical Drawing,SS2,First Term,16,F9
PERF3794,STD050,Technical Drawing,SS2,Second Term,12,F9
PERF3795,STD050,Technical Drawing,SS2,Third Term,85,A1
PERF3796,STD050,Technical Drawing,SS3,First Term,28,F9
PERF3797,STD050,Technical Drawing,SS3,Second Term,30,F9
PERF3798,STD050,Technical Drawing,SS3,Third Term,23,F9
PERF3799,STD050,Geography,SS1,First Term,47,D7
PERF3800,STD050,Geography,SS1,Second Term,69,B3
PERF3801,STD050,Geography,SS1,Third Term,81,A1
PERF3802,STD050,Geography,SS2,First Term,81,A1
PERF3803,STD050,Geography,SS2,Second Term,19,F9
PERF3804,STD050,Geography,SS2,Third Term,84,A1
PERF3805,STD050,Geography,SS3,First Term,21,F9
PERF3806,STD050,Geography,SS3,Second Term,27,F9
PERF3807,STD050,Geography,SS3,Third Term,89,A1
PERF3808,STD050,Agricultural Science,SS1,First Term,84,A1
PERF3809,STD050,Agricultural Science,SS1,Second Term,90,A1
PERF3810,STD050,Agricultural Science,SS1,Third Term,47,D7
PERF3811,STD050,Agricultural Science,SS2,First Term,82,A1
PERF3812,STD050,Agricultural Science,SS2,Second Term,49,D7
PERF3813,STD050,Agricultural Science,SS2,Third Term,33,F9
PERF3814,STD050,Agricultural Science,SS3,First Term,94,A1
PERF3815,STD050,Agricultural Science,SS3,Second Term,68,B3
PERF3816,STD050,Agricultural Science,SS3,Third Term,62,C4
PERF3817,STD050,Food & Nutrition,SS1,First Term,38,F9
PERF3818,STD050,Food & Nutrition,SS1,Second Term,40,E8
PERF3819,STD050,Food & Nutrition,SS1,Third Term,86,A1
PERF3820,STD050,Food & Nutrition,SS2,First Term,94,A1
PERF3821,STD050,Food & Nutrition,SS2,Second Term,50,C6
PERF3822,STD050,Food & Nutrition,SS2,Third Term,78,A1
PERF3823,STD050,Food & Nutrition,SS3,First Term,54,C6
PERF3824,STD050,Food & Nutrition,SS3,Second Term,68,B3
PERF3825,STD050,Food & Nutrition,SS3,Third Term,59,C5
PERF3826,STD050,Data Processing,SS1,First Term,52,C6
PERF3827,STD050,Data Processing,SS1,Second Term,70,B2
PERF3828,STD050,Data Processing,SS1,Third Term,64,C4
PERF3829,STD050,Data Processing,SS2,First Term,72,B2
PERF3830,STD050,Data Processing,SS2,Second Term,46,D7
PERF3831,STD050,Data Processing,SS2,Third Term,81,A1
PERF3832,STD050,Data Processing,SS3,First Term,56,C5
PERF3833,STD050,Data Processing,SS3,Second Term,34,F9
PERF3834,STD050,Data Processing,SS3,Third Term,92,A1
PERF3835,STD051,English Studies,SS1,First Term,90,A1
PERF3836,STD051,English Studies,SS1,Second Term,85,A1
PERF3837,STD051,English Studies,SS1,Third Term,56,C5
PERF3838,STD051,English Studies,SS2,First Term,75,A1
PERF3839,STD051,English Studies,SS2,Second Term,77,A1
PERF3840,STD051,English Studies,SS2,Third Term,79,A1
PERF3841,STD051,English Studies,SS3,First Term,92,A1
PERF3842,STD051,English Studies,SS3,Second Term,43,E8
PERF3843,STD051,English Studies,SS3,Third Term,55,C5
PERF3844,STD051,Mathematics,SS1,First Term,23,F9
PERF3845,STD051,Mathematics,SS1,Second Term,88,A1
PERF3846,STD051,Mathematics,SS1,Third Term,67,B3
PERF3847,STD051,Mathematics,SS2,First Term,30,F9
PERF3848,STD051,Mathematics,SS2,Second Term,20,F9
PERF3849,STD051,Mathematics,SS2,Third Term,32,F9
PERF3850,STD051,Mathematics,SS3,First Term,48,D7
PERF3851,STD051,Mathematics,SS3,Second Term,79,A1
PERF3852,STD051,Mathematics,SS3,Third Term,14,F9
PERF3853,STD051,Civic Education,SS1,First Term,14,F9
PERF3854,STD051,Civic Education,SS1,Second Term,46,D7
PERF3855,STD051,Civic Education,SS1,Third Term,35,F9
PERF3856,STD051,Civic Education,SS2,First Term,24,F9
PERF3857,STD051,Civic Education,SS2,Second Term,50,C6
PERF3858,STD051,Civic Education,SS2,Third Term,48,D7
PERF3859,STD051,Civic Education,SS3,First Term,49,D7
PERF3860,STD051,Civic Education,SS3,Second Term,47,D7
PERF3861,STD051,Civic Education,SS3,Third Term,69,B3
PERF3862,STD051,Government,SS1,First Term,39,F9
PERF3863,STD051,Government,SS1,Second Term,41,E8
PERF3864,STD051,Government,SS1,Third Term,37,F9
PERF3865,STD051,Government,SS2,First Term,86,A1
PERF3866,STD051,Government,SS2,Second Term,51,C6
PERF3867,STD051,Government,SS2,Third Term,76,A1
PERF3868,STD051,Government,SS3,First Term,58,C5
PERF3869,STD051,Government,SS3,Second Term,85,A1
PERF3870,STD051,Government,SS3,Third Term,31,F9
PERF3871,STD051,Accounting,SS1,First Term,66,B3
PERF3872,STD051,Accounting,SS1,Second Term,84,A1
PERF3873,STD051,Accounting,SS1,Third Term,19,F9
PERF3874,STD051,Accounting,SS2,First Term,94,A1
PERF3875,STD051,Accounting,SS2,Second Term,73,B2
PERF3876,STD051,Accounting,SS2,Third Term,95,A1
PERF3877,STD051,Accounting,SS3,First Term,12,F9
PERF3878,STD051,Accounting,SS3,Second Term,64,C4
PERF3879,STD051,Accounting,SS3,Third Term,39,F9
PERF3880,STD051,Further Mathematics,SS1,First Term,66,B3
PERF3881,STD051,Further Mathematics,SS1,Second Term,87,A1
PERF3882,STD051,Further Mathematics,SS1,Third Term,39,F9
PERF3883,STD051,Further Mathematics,SS2,First Term,56,C5
PERF3884,STD051,Further Mathematics,SS2,Second Term,13,F9
PERF3885,STD051,Further Mathematics,SS2,Third Term,90,A1
PERF3886,STD051,Further Mathematics,SS3,First Term,60,C4
PERF3887,STD051,Further Mathematics,SS3,Second Term,32,F9
PERF3888,STD051,Further Mathematics,SS3,Third Term,35,F9
PERF3889,STD051,Commerce,SS1,First Term,26,F9
PERF3890,STD051,Commerce,SS1,Second Term,95,A1
PERF3891,STD051,Commerce,SS1,Third Term,79,A1
PERF3892,STD051,Commerce,SS2,First Term,25,F9
PERF3893,STD051,Commerce,SS2,Second Term,41,E8
PERF3894,STD051,Commerce,SS2,Third Term,79,A1
PERF3895,STD051,Commerce,SS3,First Term,54,C6
PERF3896,STD051,Commerce,SS3,Second Term,88,A1
PERF3897,STD051,Commerce,SS3,Third Term,24,F9
PERF3898,STD051,Bookkeeping,SS1,First Term,84,A1
PERF3899,STD051,Bookkeeping,SS1,Second Term,17,F9
PERF3900,STD051,Bookkeeping,SS1,Third Term,92,A1
PERF3901,STD051,Bookkeeping,SS2,First Term,46,D7
PERF3902,STD051,Bookkeeping,SS2,Second Term,17,F9
PERF3903,STD051,Bookkeeping,SS2,Third Term,63,C4
PERF3904,STD051,Bookkeeping,SS3,First Term,46,D7
PERF3905,STD051,Bookkeeping,SS3,Second Term,66,B3
PERF3906,STD051,Bookkeeping,SS3,Third Term,81,A1
PERF3907,STD052,English Studies,SS1,First Term,26,F9
PERF3908,STD052,English Studies,SS1,Second Term,43,E8
PERF3909,STD052,English Studies,SS1,Third Term,29,F9
PERF3910,STD052,English Studies,SS2,First Term,75,A1
PERF3911,STD052,English Studies,SS2,Second Term,75,A1
PERF3912,STD052,English Studies,SS2,Third Term,75,A1
PERF3913,STD052,English Studies,SS3,First Term,86,A1
PERF3914,STD052,English Studies,SS3,Second Term,87,A1
PERF3915,STD052,English Studies,SS3,Third Term,13,F9
PERF3916,STD052,Mathematics,SS1,First Term,47,D7
PERF3917,STD052,Mathematics,SS1,Second Term,42,E8
PERF3918,STD052,Mathematics,SS1,Third Term,45,D7
PERF3919,STD052,Mathematics,SS2,First Term,46,D7
PERF3920,STD052,Mathematics,SS2,Second Term,34,F9
PERF3921,STD052,Mathematics,SS2,Third Term,91,A1
PERF3922,STD052,Mathematics,SS3,First Term,82,A1
PERF3923,STD052,Mathematics,SS3,Second Term,34,F9
PERF3924,STD052,Mathematics,SS3,Third Term,81,A1
PERF3925,STD052,Civic Education,SS1,First Term,56,C5
PERF3926,STD052,Civic Education,SS1,Second Term,70,B2
PERF3927,STD052,Civic Education,SS1,Third Term,43,E8
PERF3928,STD052,Civic Education,SS2,First Term,12,F9
PERF3929,STD052,Civic Education,SS2,Second Term,44,E8
PERF3930,STD052,Civic Education,SS2,Third Term,57,C5
PERF3931,STD052,Civic Education,SS3,First Term,77,A1
PERF3932,STD052,Civic Education,SS3,Second Term,40,E8
PERF3933,STD052,Civic Education,SS3,Third Term,29,F9
PERF3934,STD052,Physics,SS1,First Term,36,F9
PERF3935,STD052,Physics,SS1,Second Term,37,F9
PERF3936,STD052,Physics,SS1,Third Term,93,A1
PERF3937,STD052,Physics,SS2,First Term,80,A1
PERF3938,STD052,Physics,SS2,Second Term,23,F9
PERF3939,STD052,Physics,SS2,Third Term,79,A1
PERF3940,STD052,Physics,SS3,First Term,24,F9
PERF3941,STD052,Physics,SS3,Second Term,65,B3
PERF3942,STD052,Physics,SS3,Third Term,71,B2
PERF3943,STD052,Computer Science,SS1,First Term,95,A1
PERF3944,STD052,Computer Science,SS1,Second Term,77,A1
PERF3945,STD052,Computer Science,SS1,Third Term,75,A1
PERF3946,STD052,Computer Science,SS2,First Term,66,B3
PERF3947,STD052,Computer Science,SS2,Second Term,59,C5
PERF3948,STD052,Computer Science,SS2,Third Term,15,F9
PERF3949,STD052,Computer Science,SS3,First Term,63,C4
PERF3950,STD052,Computer Science,SS3,Second Term,87,A1
PERF3951,STD052,Computer Science,SS3,Third Term,65,B3
PERF3952,STD052,Economics,SS1,First Term,28,F9
PERF3953,STD052,Economics,SS1,Second Term,89,A1
PERF3954,STD052,Economics,SS1,Third Term,32,F9
PERF3955,STD052,Economics,SS2,First Term,42,E8
PERF3956,STD052,Economics,SS2,Second Term,27,F9
PERF3957,STD052,Economics,SS2,Third Term,65,B3
PERF3958,STD052,Economics,SS3,First Term,54,C6
PERF3959,STD052,Economics,SS3,Second Term,32,F9
PERF3960,STD052,Economics,SS3,Third Term,71,B2
PERF3961,STD052,Agricultural Science,SS1,First Term,89,A1
PERF3962,STD052,Agricultural Science,SS1,Second Term,71,B2
PERF3963,STD052,Agricultural Science,SS1,Third Term,48,D7
PERF3964,STD052,Agricultural Science,SS2,First Term,56,C5
PERF3965,STD052,Agricultural Science,SS2,Second Term,44,E8
PERF3966,STD052,Agricultural Science,SS2,Third Term,70,B2
PERF3967,STD052,Agricultural Science,SS3,First Term,70,B2
PERF3968,STD052,Agricultural Science,SS3,Second Term,79,A1
PERF3969,STD052,Agricultural Science,SS3,Third Term,77,A1
PERF3970,STD052,Marketing,SS1,First Term,48,D7
PERF3971,STD052,Marketing,SS1,Second Term,76,A1
PERF3972,STD052,Marketing,SS1,Third Term,71,B2
PERF3973,STD052,Marketing,SS2,First Term,56,C5
PERF3974,STD052,Marketing,SS2,Second Term,13,F9
PERF3975,STD052,Marketing,SS2,Third Term,63,C4
PERF3976,STD052,Marketing,SS3,First Term,45,D7
PERF3977,STD052,Marketing,SS3,Second Term,77,A1
PERF3978,STD052,Marketing,SS3,Third Term,88,A1
PERF3979,STD053,English Studies,SS1,First Term,42,E8
PERF3980,STD053,English Studies,SS1,Second Term,67,B3
PERF3981,STD053,English Studies,SS1,Third Term,86,A1
PERF3982,STD053,English Studies,SS2,First Term,46,D7
PERF3983,STD053,English Studies,SS2,Second Term,95,A1
PERF3984,STD053,English Studies,SS2,Third Term,61,C4
PERF3985,STD053,English Studies,SS3,First Term,28,F9
PERF3986,STD053,English Studies,SS3,Second Term,73,B2
PERF3987,STD053,English Studies,SS3,Third Term,92,A1
PERF3988,STD053,Mathematics,SS1,First Term,37,F9
PERF3989,STD053,Mathematics,SS1,Second Term,82,A1
PERF3990,STD053,Mathematics,SS1,Third Term,20,F9
PERF3991,STD053,Mathematics,SS2,First Term,46,D7
PERF3992,STD053,Mathematics,SS2,Second Term,38,F9
PERF3993,STD053,Mathematics,SS2,Third Term,85,A1
PERF3994,STD053,Mathematics,SS3,First Term,59,C5
PERF3995,STD053,Mathematics,SS3,Second Term,63,C4
PERF3996,STD053,Mathematics,SS3,Third Term,90,A1
PERF3997,STD053,Civic Education,SS1,First Term,80,A1
PERF3998,STD053,Civic Education,SS1,Second Term,61,C4
PERF3999,STD053,Civic Education,SS1,Third Term,41,E8
PERF4000,STD053,Civic Education,SS2,First Term,88,A1
PERF4001,STD053,Civic Education,SS2,Second Term,31,F9
PERF4002,STD053,Civic Education,SS2,Third Term,60,C4
PERF4003,STD053,Civic Education,SS3,First Term,92,A1
PERF4004,STD053,Civic Education,SS3,Second Term,69,B3
PERF4005,STD053,Civic Education,SS3,Third Term,47,D7
PERF4006,STD053,Physics,SS1,First Term,51,C6
PERF4007,STD053,Physics,SS1,Second Term,66,B3
PERF4008,STD053,Physics,SS1,Third Term,26,F9
PERF4009,STD053,Physics,SS2,First Term,70,B2
PERF4010,STD053,Physics,SS2,Second Term,68,B3
PERF4011,STD053,Physics,SS2,Third Term,27,F9
PERF4012,STD053,Physics,SS3,First Term,52,C6
PERF4013,STD053,Physics,SS3,Second Term,64,C4
PERF4014,STD053,Physics,SS3,Third Term,82,A1
PERF4015,STD053,Economics,SS1,First Term,43,E8
PERF4016,STD053,Economics,SS1,Second Term,15,F9
PERF4017,STD053,Economics,SS1,Third Term,82,A1
PERF4018,STD053,Economics,SS2,First Term,27,F9
PERF4019,STD053,Economics,SS2,Second Term,73,B2
PERF4020,STD053,Economics,SS2,Third Term,54,C6
PERF4021,STD053,Economics,SS3,First Term,92,A1
PERF4022,STD053,Economics,SS3,Second Term,51,C6
PERF4023,STD053,Economics,SS3,Third Term,33,F9
PERF4024,STD053,Computer Science,SS1,First Term,87,A1
PERF4025,STD053,Computer Science,SS1,Second Term,82,A1
PERF4026,STD053,Computer Science,SS1,Third Term,13,F9
PERF4027,STD053,Computer Science,SS2,First Term,28,F9
PERF4028,STD053,Computer Science,SS2,Second Term,59,C5
PERF4029,STD053,Computer Science,SS2,Third Term,15,F9
PERF4030,STD053,Computer Science,SS3,First Term,29,F9
PERF4031,STD053,Computer Science,SS3,Second Term,13,F9
PERF4032,STD053,Computer Science,SS3,Third Term,16,F9
PERF4033,STD053,Further Mathematics,SS1,First Term,61,C4
PERF4034,STD053,Further Mathematics,SS1,Second Term,47,D7
PERF4035,STD053,Further Mathematics,SS1,Third Term,35,F9
PERF4036,STD053,Further Mathematics,SS2,First Term,79,A1
PERF4037,STD053,Further Mathematics,SS2,Second Term,43,E8
PERF4038,STD053,Further Mathematics,SS2,Third Term,28,F9
PERF4039,STD053,Further Mathematics,SS3,First Term,62,C4
PERF4040,STD053,Further Mathematics,SS3,Second Term,38,F9
PERF4041,STD053,Further Mathematics,SS3,Third Term,34,F9
PERF4042,STD053,Agricultural Science,SS1,First Term,14,F9
PERF4043,STD053,Agricultural Science,SS1,Second Term,86,A1
PERF4044,STD053,Agricultural Science,SS1,Third Term,17,F9
PERF4045,STD053,Agricultural Science,SS2,First Term,73,B2
PERF4046,STD053,Agricultural Science,SS2,Second Term,69,B3
PERF4047,STD053,Agricultural Science,SS2,Third Term,31,F9
PERF4048,STD053,Agricultural Science,SS3,First Term,32,F9
PERF4049,STD053,Agricultural Science,SS3,Second Term,37,F9
PERF4050,STD053,Agricultural Science,SS3,Third Term,43,E8
PERF4051,STD053,Marketing,SS1,First Term,94,A1
PERF4052,STD053,Marketing,SS1,Second Term,76,A1
PERF4053,STD053,Marketing,SS1,Third Term,93,A1
PERF4054,STD053,Marketing,SS2,First Term,70,B2
PERF4055,STD053,Marketing,SS2,Second Term,26,F9
PERF4056,STD053,Marketing,SS2,Third Term,57,C5
PERF4057,STD053,Marketing,SS3,First Term,17,F9
PERF4058,STD053,Marketing,SS3,Second Term,33,F9
PERF4059,STD053,Marketing,SS3,Third Term,41,E8
PERF4060,STD054,English Studies,SS1,First Term,94,A1
PERF4061,STD054,English Studies,SS1,Second Term,79,A1
PERF4062,STD054,English Studies,SS1,Third Term,48,D7
PERF4063,STD054,English Studies,SS2,First Term,80,A1
PERF4064,STD054,English Studies,SS2,Second Term,62,C4
PERF4065,STD054,English Studies,SS2,Third Term,53,C6
PERF4066,STD054,English Studies,SS3,First Term,78,A1
PERF4067,STD054,English Studies,SS3,Second Term,27,F9
PERF4068,STD054,English Studies,SS3,Third Term,79,A1
PERF4069,STD054,Mathematics,SS1,First Term,72,B2
PERF4070,STD054,Mathematics,SS1,Second Term,73,B2
PERF4071,STD054,Mathematics,SS1,Third Term,88,A1
PERF4072,STD054,Mathematics,SS2,First Term,70,B2
PERF4073,STD054,Mathematics,SS2,Second Term,90,A1
PERF4074,STD054,Mathematics,SS2,Third Term,41,E8
PERF4075,STD054,Mathematics,SS3,First Term,65,B3
PERF4076,STD054,Mathematics,SS3,Second Term,41,E8
PERF4077,STD054,Mathematics,SS3,Third Term,78,A1
PERF4078,STD054,Civic Education,SS1,First Term,92,A1
PERF4079,STD054,Civic Education,SS1,Second Term,91,A1
PERF4080,STD054,Civic Education,SS1,Third Term,50,C6
PERF4081,STD054,Civic Education,SS2,First Term,51,C6
PERF4082,STD054,Civic Education,SS2,Second Term,81,A1
PERF4083,STD054,Civic Education,SS2,Third Term,57,C5
PERF4084,STD054,Civic Education,SS3,First Term,18,F9
PERF4085,STD054,Civic Education,SS3,Second Term,84,A1
PERF4086,STD054,Civic Education,SS3,Third Term,92,A1
PERF4087,STD054,Biology,SS1,First Term,26,F9
PERF4088,STD054,Biology,SS1,Second Term,51,C6
PERF4089,STD054,Biology,SS1,Third Term,24,F9
PERF4090,STD054,Biology,SS2,First Term,62,C4
PERF4091,STD054,Biology,SS2,Second Term,83,A1
PERF4092,STD054,Biology,SS2,Third Term,73,B2
PERF4093,STD054,Biology,SS3,First Term,61,C4
PERF4094,STD054,Biology,SS3,Second Term,86,A1
PERF4095,STD054,Biology,SS3,Third Term,93,A1
PERF4096,STD054,Chemistry,SS1,First Term,65,B3
PERF4097,STD054,Chemistry,SS1,Second Term,50,C6
PERF4098,STD054,Chemistry,SS1,Third Term,43,E8
PERF4099,STD054,Chemistry,SS2,First Term,76,A1
PERF4100,STD054,Chemistry,SS2,Second Term,14,F9
PERF4101,STD054,Chemistry,SS2,Third Term,25,F9
PERF4102,STD054,Chemistry,SS3,First Term,38,F9
PERF4103,STD054,Chemistry,SS3,Second Term,92,A1
PERF4104,STD054,Chemistry,SS3,Third Term,46,D7
PERF4105,STD054,Agricultural Science,SS1,First Term,90,A1
PERF4106,STD054,Agricultural Science,SS1,Second Term,38,F9
PERF4107,STD054,Agricultural Science,SS1,Third Term,71,B2
PERF4108,STD054,Agricultural Science,SS2,First Term,94,A1
PERF4109,STD054,Agricultural Science,SS2,Second Term,60,C4
PERF4110,STD054,Agricultural Science,SS2,Third Term,45,D7
PERF4111,STD054,Agricultural Science,SS3,First Term,61,C4
PERF4112,STD054,Agricultural Science,SS3,Second Term,16,F9
PERF4113,STD054,Agricultural Science,SS3,Third Term,61,C4
PERF4114,STD054,Further Mathematics,SS1,First Term,77,A1
PERF4115,STD054,Further Mathematics,SS1,Second Term,41,E8
PERF4116,STD054,Further Mathematics,SS1,Third Term,55,C5
PERF4117,STD054,Further Mathematics,SS2,First Term,29,F9
PERF4118,STD054,Further Mathematics,SS2,Second Term,22,F9
PERF4119,STD054,Further Mathematics,SS2,Third Term,45,D7
PERF4120,STD054,Further Mathematics,SS3,First Term,77,A1
PERF4121,STD054,Further Mathematics,SS3,Second Term,93,A1
PERF4122,STD054,Further Mathematics,SS3,Third Term,25,F9
PERF4123,STD054,Physics,SS1,First Term,82,A1
PERF4124,STD054,Physics,SS1,Second Term,34,F9
PERF4125,STD054,Physics,SS1,Third Term,92,A1
PERF4126,STD054,Physics,SS2,First Term,55,C5
PERF4127,STD054,Physics,SS2,Second Term,93,A1
PERF4128,STD054,Physics,SS2,Third Term,16,F9
PERF4129,STD054,Physics,SS3,First Term,52,C6
PERF4130,STD054,Physics,SS3,Second Term,26,F9
PERF4131,STD054,Physics,SS3,Third Term,48,D7
PERF4132,STD054,Marketing,SS1,First Term,55,C5
PERF4133,STD054,Marketing,SS1,Second Term,70,B2
PERF4134,STD054,Marketing,SS1,Third Term,63,C4
PERF4135,STD054,Marketing,SS2,First Term,84,A1
PERF4136,STD054,Marketing,SS2,Second Term,69,B3
PERF4137,STD054,Marketing,SS2,Third Term,23,F9
PERF4138,STD054,Marketing,SS3,First Term,48,D7
PERF4139,STD054,Marketing,SS3,Second Term,53,C6
PERF4140,STD054,Marketing,SS3,Third Term,88,A1
PERF4141,STD055,English Studies,SS1,First Term,53,C6
PERF4142,STD055,English Studies,SS1,Second Term,76,A1
PERF4143,STD055,English Studies,SS1,Third Term,76,A1
PERF4144,STD055,English Studies,SS2,First Term,65,B3
PERF4145,STD055,English Studies,SS2,Second Term,21,F9
PERF4146,STD055,English Studies,SS2,Third Term,35,F9
PERF4147,STD055,English Studies,SS3,First Term,61,C4
PERF4148,STD055,English Studies,SS3,Second Term,35,F9
PERF4149,STD055,English Studies,SS3,Third Term,61,C4
PERF4150,STD055,Mathematics,SS1,First Term,79,A1
PERF4151,STD055,Mathematics,SS1,Second Term,27,F9
PERF4152,STD055,Mathematics,SS1,Third Term,60,C4
PERF4153,STD055,Mathematics,SS2,First Term,53,C6
PERF4154,STD055,Mathematics,SS2,Second Term,72,B2
PERF4155,STD055,Mathematics,SS2,Third Term,67,B3
PERF4156,STD055,Mathematics,SS3,First Term,64,C4
PERF4157,STD055,Mathematics,SS3,Second Term,48,D7
PERF4158,STD055,Mathematics,SS3,Third Term,92,A1
PERF4159,STD055,Civic Education,SS1,First Term,16,F9
PERF4160,STD055,Civic Education,SS1,Second Term,77,A1
PERF4161,STD055,Civic Education,SS1,Third Term,13,F9
PERF4162,STD055,Civic Education,SS2,First Term,88,A1
PERF4163,STD055,Civic Education,SS2,Second Term,50,C6
PERF4164,STD055,Civic Education,SS2,Third Term,52,C6
PERF4165,STD055,Civic Education,SS3,First Term,94,A1
PERF4166,STD055,Civic Education,SS3,Second Term,17,F9
PERF4167,STD055,Civic Education,SS3,Third Term,66,B3
